#PTM ID	Entrez Gene ID	BioGRID ID	Systematic Name	Official Symbol	Synonymns	Relationship	Identity	Author	Pubmed ID	Organism ID	Organism Name	Source Database
731677	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731678	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731679	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731680	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731681	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731682	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731683	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731684	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731685	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731686	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731687	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731688	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731689	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731690	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731691	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731692	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731693	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731694	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731695	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731696	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731697	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731698	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731699	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731700	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731701	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731702	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731703	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731704	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731705	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731706	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731707	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731708	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731709	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731710	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731711	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731712	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731713	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731714	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731715	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731716	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731717	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731718	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731719	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731720	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731721	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731722	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731723	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731724	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731725	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731726	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731727	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731728	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731729	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731730	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731731	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731732	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731733	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731734	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731735	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731736	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731737	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731738	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731739	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731740	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731741	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731742	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731743	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731744	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731745	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731746	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731747	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731748	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731749	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731750	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731751	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731752	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731753	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731754	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731755	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731756	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731757	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731758	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731759	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731760	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731761	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731762	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731763	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731764	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731765	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731766	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731767	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731768	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731769	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731770	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731771	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731772	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731773	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731774	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731775	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731776	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731777	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731778	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731779	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731780	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731781	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731782	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731783	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731784	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731785	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731786	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731787	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731788	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731789	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731790	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731791	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731792	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731793	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731794	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731795	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731796	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731797	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731798	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731799	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731800	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731801	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731802	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731803	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731804	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731805	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731806	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731807	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731808	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731809	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731810	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731811	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731812	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731813	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731814	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731815	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731816	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731817	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731818	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731819	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731820	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731821	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731822	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731823	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731824	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731825	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731826	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731827	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731828	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731829	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731830	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731831	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731832	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731833	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731834	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731835	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731836	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731837	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731838	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731839	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731840	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731841	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731842	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731843	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731844	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731845	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731846	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731847	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731848	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731849	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731850	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731851	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731852	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731853	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731854	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731855	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731856	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731857	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731858	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731859	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731860	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731861	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731862	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731863	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731864	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731865	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731866	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731867	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731868	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731869	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731870	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731871	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731872	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731873	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731874	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731875	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731876	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731877	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731878	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731879	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731880	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731881	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731882	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731883	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731884	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731885	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731886	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731887	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731888	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731889	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731890	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731891	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731892	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731893	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731894	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731895	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731896	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731897	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731898	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731899	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731900	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731901	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731902	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731903	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731904	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731905	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731906	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731907	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731908	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731909	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731910	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
731911	7316	113164	-	UBC	HMG20	-	PTM	Phillips AH (2013)	23801757	9606	Homo sapiens	BIOGRID
